evidence_id,source_dataset,source_reference,source_locator,hurdat_storm_id,candidate_hurdat_ids,match_status,affected_country,affected_country_code,evidence_date,event_name,evidence_type,chn_original_category,hurdat_original_category,conflict_flag,adopted_category,no_affected,total_affected,provenance_class,notes
CHN-MBSC-20140803-056,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBSC_ALL_ISL,MBSC_all_isl.htm:storm_row:56,AL032014,AL032014,CONFIRMED_EXACT_NAME_DATE,Turks and Caicos Islands,TCA,2014-08-03,BERTHA,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MBSC-20170908-057,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBSC_ALL_ISL,MBSC_all_isl.htm:storm_row:57,AL112017,AL112017,CONFIRMED_EXACT_NAME_DATE,Turks and Caicos Islands,TCA,2017-09-08,IRMA,CHN_EXPLICIT_WITHIN_60_NM,H5,H5,NO,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MBSC-20170922-058,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBSC_ALL_ISL,MBSC_all_isl.htm:storm_row:58,AL152017,AL152017,CONFIRMED_EXACT_NAME_DATE,Turks and Caicos Islands,TCA,2017-09-22,MARIA,CHN_EXPLICIT_WITHIN_60_NM,H3,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-19510818-035,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:35,AL041951,AL041951,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1951-08-18,CHARLIE,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-19580915-036,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:36,AL071958,AL071958,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1958-09-15,GERDA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-19740831-037,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:37,AL101974,AL101974,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1974-08-31,CARMEN,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-19740916-038,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:38,AL141974,AL141974,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1974-09-16,FIFI,CHN_EXPLICIT_WITHIN_60_NM,TS,H2,YES,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-19800806-039,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:39,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1980-08-06,ALLEN,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-19880912-040,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:40,AL081988,AL081988,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1988-09-12,GILBERT,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-19941113-041,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:41,AL121994,AL121994,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1994-11-13,GORDON,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-20011007-042,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:42,AL112001,AL112001,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2001-10-07,IRIS,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-20020929-043,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:43,AL132002,AL132002,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2002-09-29,LILI,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-20040911-044,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:44,AL092004,AL092004,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2004-09-11,IVAN,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-20050707-045,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:45,AL042005,AL042005,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2005-07-07,DENNIS,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-20070819-046,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:46,AL042007,AL042007,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2007-08-19,DEAN,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-20080828-047,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:47,AL072008,AL072008,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2008-08-28,GUSTAV,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJP-20121025-048,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJP_ALL_ISL,MKJP_all_isl.htm:storm_row:48,AL182012,AL182012,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2012-10-25,SANDY,CHN_EXPLICIT_WITHIN_60_NM,H2,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJS-19510818-033,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJS_ALL_ISL,MKJS_all_isl.htm:storm_row:33,AL041951,AL041951,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1951-08-18,CHARLIE,CHN_EXPLICIT_WITHIN_60_NM,H3,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJS-19580915-034,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJS_ALL_ISL,MKJS_all_isl.htm:storm_row:34,AL071958,AL071958,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1958-09-15,GERDA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJS-19800806-035,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJS_ALL_ISL,MKJS_all_isl.htm:storm_row:35,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1980-08-06,ALLEN,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJS-19880912-036,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJS_ALL_ISL,MKJS_all_isl.htm:storm_row:36,AL081988,AL081988,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1988-09-12,GILBERT,CHN_EXPLICIT_WITHIN_60_NM,H3,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJS-19941113-037,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJS_ALL_ISL,MKJS_all_isl.htm:storm_row:37,AL121994,AL121994,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,1994-11-13,GORDON,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJS-20020918-038,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJS_ALL_ISL,MKJS_all_isl.htm:storm_row:38,AL102002,AL102002,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2002-09-18,ISIDORE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJS-20020930-039,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJS_ALL_ISL,MKJS_all_isl.htm:storm_row:39,AL132002,AL132002,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2002-09-30,LILI,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJS-20040812-040,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJS_ALL_ISL,MKJS_all_isl.htm:storm_row:40,AL032004,AL032004,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2004-08-12,CHARLEY,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJS-20040911-041,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJS_ALL_ISL,MKJS_all_isl.htm:storm_row:41,AL092004,AL092004,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2004-09-11,IVAN,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJS-20070820-042,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJS_ALL_ISL,MKJS_all_isl.htm:storm_row:42,AL042007,AL042007,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2007-08-20,DEAN,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MKJS-20080829-043,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MKJS_ALL_ISL,MKJS_all_isl.htm:storm_row:43,AL072008,AL072008,CONFIRMED_EXACT_NAME_DATE,Jamaica,JAM,2008-08-29,GUSTAV,CHN_EXPLICIT_WITHIN_60_NM,TS,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-19551017-025,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:25,AL131955,AL131955,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,1955-10-17,KATIE,CHN_EXPLICIT_WITHIN_60_NM,H2,H2,NO,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-19580901-026,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:26,AL051958,AL051958,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,1958-09-01,ELLA,CHN_EXPLICIT_WITHIN_60_NM,H2,H2,NO,H2,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-19580915-027,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:27,AL071958,AL071958,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,1958-09-15,GERDA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-19631004-028,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:28,AL071963,AL071963,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,1963-10-04,FLORA,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-19640824-029,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:29,AL051964,AL051964,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,1964-08-24,CLEO,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-19660929-030,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:30,AL091966,AL091966,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,1966-09-29,INEZ,CHN_EXPLICIT_WITHIN_60_NM,H3,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-19670911-031,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:31,AL131967,AL131967,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,1967-09-11,BEULAH,CHN_EXPLICIT_WITHIN_60_NM,H1,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-19790901-032,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:32,AL091979,AL091979,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,1979-09-01,DAVID,CHN_EXPLICIT_WITHIN_60_NM,H3,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-19870923-033,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:33,AL121987,AL121987,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,1987-09-23,EMILY,CHN_EXPLICIT_WITHIN_60_NM,H1,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-19980923-034,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:34,AL071998,AL071998,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,1998-09-23,GEORGES,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-20051023-035,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:35,AL262005,AL262005,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,2005-10-23,ALPHA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-20071029-036,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:36,AL162007,AL162007,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,2007-10-29,NOEL,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-20071212-037,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:37,AL172007,AL172007,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,2007-12-12,OLGA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-20080816-038,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:38,AL062008,AL062008,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,2008-08-16,FAY,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-20080826-039,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:39,AL072008,AL072008,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,2008-08-26,GUSTAV,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MTPP-20120825-040,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:40,AL092012,AL092012,CONFIRMED_EXACT_NAME_DATE,Haiti,HTI,2012-08-25,ISAAC,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-19550915-032,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:32,AL091955,AL091955,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1955-09-15,HILDA,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-19700521-033,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:33,AL011970,AL011970,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1970-05-21,ALMA,CHN_EXPLICIT_WITHIN_60_NM,TS,H1,YES,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-19731018-034,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:34,AL161973,AL161973,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1973-10-18,GILDA,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-19750919-035,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:35,AL131975,AL131975,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1975-09-19,ELOISE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-19800806-036,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:36,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1980-08-06,ALLEN,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-19810508-037,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:37,AL031981,AL031981,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1981-05-08,ARLENE,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-19811105-038,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:38,AL211981,AL211981,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1981-11-05,KATRINA,CHN_EXPLICIT_WITHIN_60_NM,H1,H1,NO,H1,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-20020919-039,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:39,AL102002,AL102002,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,2002-09-19,ISIDORE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-20020930-040,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:40,AL132002,AL132002,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,2002-09-30,LILI,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-20040812-041,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:41,AL032004,AL032004,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,2004-08-12,CHARLEY,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-20080817-042,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:42,AL062008,AL062008,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,2008-08-17,FAY,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-20080830-043,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:43,AL072008,AL072008,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,2008-08-30,GUSTAV,CHN_EXPLICIT_WITHIN_60_NM,H2,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCB-20081108-044,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL,MWCB_all_isl.htm:storm_row:44,AL172008,AL172008,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,2008-11-08,PALOMA,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCR-19510819-039,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCR_ALL_ISL,MWCR_all_isl.htm:storm_row:39,AL041951,AL041951,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1951-08-19,CHARLIE,CHN_EXPLICIT_WITHIN_60_NM,H1,H4,YES,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCR-19511014-040,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCR_ALL_ISL,MWCR_all_isl.htm:storm_row:40,AL101951,AL101951,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1951-10-14,ITEM,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCR-19521024-041,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCR_ALL_ISL,MWCR_all_isl.htm:storm_row:41,AL101952,AL101952,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1952-10-24,FOX,CHN_EXPLICIT_WITHIN_60_NM,H4,H4,NO,H4,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCR-19550915-042,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCR_ALL_ISL,MWCR_all_isl.htm:storm_row:42,AL091955,AL091955,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1955-09-15,HILDA,CHN_EXPLICIT_WITHIN_60_NM,H1,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCR-19690814-043,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCR_ALL_ISL,MWCR_all_isl.htm:storm_row:43,AL091969,AL091969,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1969-08-14,CAMILLE,CHN_EXPLICIT_WITHIN_60_NM,TS,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCR-19750919-044,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCR_ALL_ISL,MWCR_all_isl.htm:storm_row:44,AL131975,AL131975,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1975-09-19,ELOISE,CHN_EXPLICIT_WITHIN_60_NM,TS,H3,YES,H3,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCR-19800807-045,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCR_ALL_ISL,MWCR_all_isl.htm:storm_row:45,AL041980,AL041980,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1980-08-07,ALLEN,CHN_EXPLICIT_WITHIN_60_NM,H4,H5,YES,H5,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
CHN-MWCR-19810507-046,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCR_ALL_ISL,MWCR_all_isl.htm:storm_row:46,AL031981,AL031981,CONFIRMED_EXACT_NAME_DATE,Cayman Islands,CYM,1981-05-07,ARLENE,CHN_EXPLICIT_WITHIN_60_NM,TS,TS_OR_LOWER,NO,TS_OR_LOWER,,,DIRECT,CHN factual row; HURDAT identity is reconstructed by frozen name/date rule.
