heldout_scenario,simulation_id,sample_index,input_sha256,training_scenario_count,budget,algorithm_identity,implementation_revision,status,certificate_status,iterations,full_exact_certification_calls,result_sha256,failure_type,failure_message,first_stage_sha256,policy_sha256,policy_label,training_T_COST,training_worst_scenario,training_worst_loss,first_stage_cost,Q_Water,F_Water,R_Water,Q_Vaccine,F_Vaccine,R_Vaccine,Q_Crackers,F_Crackers,R_Crackers,row_sha256,full24_source_first_stage_sha256,full24_policy_sha256
h05,LA-0506,506,a2a65063932d7c3c78c22cc2a0f80424a23974368a59bf20372a132ed4131cc4,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,1938d4231a278de8ef2974accd1d41e876fecda26c904ed11a38aa4a805f5022,,,1cb0580aef3e405e4f57382454b2af6b4e213d6da3c6e6c05f237280b7410336,ec58d6f50cc6a948e517867edc297ce09a2ab269a055a4627b8598b295e6275e,P4,1210507122.6067097,h09,1203374261.4688485,7132861.137861224,0.0,31153809.742160402,R0,0.0,0.0,NONE,0.0,308899749.6399448,R0,ca9b3c2ec9076911d56b6cbf2c9ed99a8db19ccd86f261178644e2ff1716c17f,237c6f94a0c27ace2594694d061643fa50382bb1bc73bf98c8c54979b1aa1425,1fbb7ec23b313c1a70a8f343de02441da4b524eb171bbd844d41e9296d28d9e7
h05,LA-0305,305,f663668923934c0c068ef34648887563acfd965684da967f6917923fff66d889,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,133fd1c679537659b253ef5449ee5b8b67eb1aed65bcd24eeac719b216e2142f,,,141dc0ff5c2addd0e51bc9ada3cb093e1a27125ee10302cb3d91e4bddf5dcce5,609118205717b41d1b77712a1b9a051dcb4c69c675e1e882f48d3c86c9d94f43,P4,1223944549.2106218,h09,1215888694.5113032,8055854.699318533,0.0,0.0,NONE,0.0,0.0,NONE,0.0,208386406.64921317,R0,afc24df00787fe99ee2e8c366aed4a61a6490e3753ab45a14ae540d15bc79718,30585caae7348b1a89feb4d91da6290d0729dd702792f82b789fc827a8559153,6352a67658d63f84c721fc4aea8772393fa90f40df9a63c33b4ec48fece1a061
h05,LA-0406,406,43303d66b80307395ed570c527452ae2545ccf68ef7c3e344c42aa91a033c37f,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,9b4ec9ffdf456ff76a25d82ea1f243f65448fd5baa4e4c6e4d39e18c9fa1040a,,,dd3f3056c1e001df3298a7943f151b9d8f7c52316a368e99c02a8c50ddf8a23e,3ea2b055d538b609996499274ce84359cc6adba9cdab4a1595a656a7da9ecbb6,P4,1222431960.8075776,h09,1211828986.2122343,10602974.595343279,0.0,0.0,NONE,0.0,1635029.2259593592,R0,0.0,0.0,NONE,4d00413df5b948cef21b23cd3211babe5c1666e629a54b438ea9cb6f89f14875,d1e16a60baea39e5ced6c7586cd4a300a69a90f0f8c487ec6fd553a2c26fb0c7,2a9d4f46d50d6fa7c878fd46b5c124d3b22a4635cff57424289b98e593110564
h05,LA-0179,179,1fb4960aa84b46eb37d3c5daaa1d2e544bbc4709d0b898d967690d88b8373469,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,33976aa6652bf43d8816ff2840715f04422a775d20129fa01da5da35b031e691,,,c458e2de6f15898af3994280c489a673b5cbf0c845d32c2cc4f340a452f43f5f,1cfd3a57b666f20630b92f4d5857b742ca2ebdd49fa75a678184d3ace2970e11,P4,1186272767.9722197,h09,1178938799.0529845,7333968.919235183,0.0,0.0,NONE,0.0,0.0,NONE,0.0,345127553.3752019,R0,d204c6fc27289f147f038e6dc576368362c2ff62ed185ba3e59bba301545d58e,051afea6415a434138fcbd768d76c57aedb20d152e458482459beea20189fe5b,5c5e57e76d468338dd5c984f1ef3eec660b9541dcaea917efd44d648edea9aff
h05,LA-0483,483,a899e89acb5b24ba40fabe1d24b5fc269af65c395c6365e522c304346135ea77,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,435a3d95409bff0724dfbfd74a471817a000d39e415ba377a034c18b93071a89,,,f44fbed17edc87c47cc037f5e8a47f66ca5fa9c3280baf15f0b99a01051bebe4,3bb02d1b954ac432bd16c57cf354bdfb3890db68115330e0e48cc2b53e4e044d,P1,1234079173.9398518,h09,1214941268.0844133,19137905.85543848,18701115.93120958,0.0,NONE,487319.16390080686,0.0,NONE,0.0,0.0,NONE,d6ab470e666c0e50f20be8730d46585540558a04ed586222235cd635480755a8,d87ccbc8196721368df0565953dfeefd1aba0c3cd944fd09b51856825d11303f,91496cafb9878a9a93e11c48a4becfe99804f2206076229c25e636d79f574e45
h05,LA-0593,593,372077df2fc439610902aac2117de1f2841e0d1f7c912dde44a145aa7868f6d8,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,c5b866aaed287943ae2679e80cfb70202ba4f371f71a6c03dfb5089133cbd4ad,,,20ae83ceadc769b0eab07024a9044990d7773e1419cb8feb41e366b6303e715a,238bdb8e2f0df38696518b439df1906e719d16725bd3a9148dd6f334f44cd043,P4,1217798269.3319983,h09,1216892315.4207957,905953.9112026877,0.0,16395972.612312675,R0,0.0,888364.6990989821,R0,0.0,0.0,NONE,a2cc8276508e233a56c5f3a9cdeb7987f4caec55655b36bb99da73d0940302c0,bfb5a3907f191c46e0ea947e1401b8a8b6e7925a911d6347aa2df02b63a857db,23b098921b35411fa64e2a69e89c9b8e91c0e3314d278eececdaf1a82794a577
h05,LA-0658,658,a06ac5f944e152077f015a26b4594a06abac302d9ee8d12168cc1855c3b7c784,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,cfe80a112cf3b7505694cb167e3223b35e7a4d74a137d3ac592418f8c47a2648,,,6a67d36a66bbd1d830895a3d60d0ccc21c3e558f2a600eda06303457a84b87c0,ac2bf8fb3d51c9dbfa0f4651f79de39e41dfc424c7f45bd77b9b987960b57444,P4,1197577802.7998314,h09,1189267026.7379296,8310776.061901742,0.0,0.0,NONE,0.0,1711108.9069772817,R1,0.0,0.0,NONE,655116d72fae860998e34bc1b18fde857b9ccf266fd09c2e7fed1b75c6ed2167,cc9754a3952994a68e555414251c721b7c8a3ef1ced252e1db33a55c293eaaa0,373ee01561c79d03a81b6a74a7430bbaec07f5220c00c9d48f18672ea8ca2cc4
h05,LA-0287,287,6976b8c8cd5fa35b0ae0a06c7cc30e9084d607ef478d90c7ef5d00a8c768ad1b,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,811eae71447c7abd309c1bf1e930a0727a9cffef25d4ecb8baf13321167a12a1,,,2ca2442c1b84a7b85d3e96cca822e8557bcf23464931e0986c9592e560769e07,ac2b75877661e0672fed9818767e624b845fd7d06982f7c69ca5a80d3594e533,P4,1215479788.5974307,h09,1208294314.883298,7185473.71413267,0.0,0.0,NONE,0.0,0.0,NONE,0.0,189663294.36075905,R2,2fecd09f48d5f10685c4b24b28bdd021de2f3df2923c912a6475707720e0c8aa,f2e55d6c05cd6bd5fa1b9e472179202701793c2cd37f1d932f54cc29b406707b,a3edf6f2871052f60d29024cc0c33e285cd57fe01835e44db211214f03aabe48
h05,LA-0015,15,092ddd62a98a4bd89bf76f067ac2de26c73a2fb505374668c940be8fe91083b9,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,c2db4c7ab54eccabbb8880549a19516124dcc7098367f19a9f7ac5a86db8a2ab,,,ea8f36f1ca9742687a99f940d1212870d8f6bf7a60887e2a9cae7872a1f7b2d1,21bea5d6b5bddd59d6dbe288d114da3b4a844e1fa8828d10006484ac1e140561,P1,1221380975.6720865,h09,1202243069.816648,19137905.85543848,14286615.279506551,0.0,NONE,685659.346483219,0.0,NONE,0.0,0.0,NONE,c97c713cf8d2b87e9b956699be9cf8075f0dd0ef008b8e3f6d66111ce68429f8,d40ea8b8f919f49a8f902431bb528b68e2723a54ab5b7c37bd10b9c73f3e9fa0,bd9153ffa3930308aa2634e280c104273ced2c35c3fe3303f1c981266aba5d49
h05,LA-0154,154,5981ad8affb88f959adca326eb83e0af7dd4423a088a27b5f5768e1cf89564db,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,2cb187c3c30ed3a7f1114eaea799ee0b79d8a3c43f23b597b60bffe7bf59b1e9,,,687f3919edc07b1b986a6a591709a654dd56dd616a3ef35702d4a5227bbd0bc0,85a1feb066b2e757bdb66283a82c16eef21f2cf71b9c6cc68995611abe5d3bc0,P4,1237893322.447176,h09,1232810700.3571885,5082622.089987478,0.0,0.0,NONE,0.0,903522.4851846928,R0,0.0,0.0,NONE,0a636acb0d68fb24e822f4986bd0c7ec1aa774270ae7e3fd1d99f95cc232e373,6cadc9a38c67e02219a635e5243e89c7d64ad6b7739fbf2d6c5e3c02c5eb8f46,f78949caec997b875d044e783a072716d5961a8d61349eaf09b30cf0ef420463
h05,LA-0149,149,3191c1fb0ab074cb6835832ca5798d4e1f0f4d0b8aa3383dd32f2cfaa08942de,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,f96d121a96f3d91e1eac94881fa4b57fce691908a9282e5aa6e2ab99929f5a29,,,aa8abbe182c9f5e36011ca7ed8c04d0acf6b8734251f91c6c9a030ee067c5b69,03ef3341dc400f4836c2cd4db7da354e25f441ae41c5f31e5aaefc4b09ae4381,P4,1233994653.6521556,h09,1227526360.9561589,6468292.69599672,0.0,12301827.333069101,R1,0.0,0.0,NONE,0.0,47865678.65815833,R1,59162648564dc83abdd551c0ce3e68a3a81731a53f650c7f85ba3c040ce59b84,d0b6334929cb2cfb3770291b0b1f5bb3b45a0eafa13d9a7f21073a3c3ac34827,2e252991ee686f08caa01b5f86c8e5dac4235149c5ee05de9cb7edeac3697ae8
h05,LA-0572,572,1b7fcd7cefb3bdf638af1eaeb65efef59898a8745cf0c2ba44a310272e14f4bc,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,8541ca1e2f8dd4721e3000dd14ce29d98c9c83f6a1e62f65e99678f6ecf6c830,,,d58e7e36505c42f90dfb3f95181dc323f663e5e747f01c950c72e49da9069b82,8b7b3f9a5acce6e1be08391c51fc32e8352c084b841a3c9fc7267a7cae2c7a4e,P4,1228055937.591531,h09,1226059571.1483257,1996366.4432054062,0.0,0.0,NONE,0.0,1066041.3769348694,R0,0.0,0.0,NONE,2d1121fe0871c71cc74c0c7826ad2d77b285774c93f4bcfb1932ba482a1fdbf0,538f176d4f05b685cb1e2382afbdb21016ae57afe3d836b07758b2be6a89303b,eb8532b18559cbdb280577f19a2297511ca5fe7486dba4040c5e59a68ebd5017
h05,LA-0123,123,7db26285aeb70f4f87f8b7ef0a039a3debdca506f3de3352f9fba7ef8f08efd7,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,410e7543d2307e25189674109f325a529ec0e438588590eeb16363431bf6bc7f,,,85d3e9519469640f07520d3b556999f035059888f1df931fcd40bcd8c805ca37,b2e2dcf78cc8b6e00784b5abfbe185466c1ed2c410c6e3b4bf7dfedf3c2583a8,P4,1220079012.1860561,h09,1219772083.406201,306928.7798553607,0.0,0.0,NONE,0.0,1904037.2817990116,R0,0.0,0.0,NONE,cdbea713f2072a42f57a81c289b56b314d0f79cf36dca5b95a88c6ce660ca1b5,683841bd3daa91823da8bf6e751e17ea024afb84562d5b5c5e75cc0705d7274e,d518ae2994669a80c702a9d6b74f843d74c7f5faa1c164bf67245f1c772f8723
h05,LA-0752,752,a67cbf0b6a8032f4a985a2b133980b10264b5752aa31758648180af2706297d6,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,a03da4bfd176f6914c3475bc24b8892e9578ed5f4735aff540d64cef00de2f14,,,3245c113de56b9b84438f8736ed4aedb226474d13e3b9fb1d55cee0e1ec10a22,d953aa768446a2df6c445758d666c3bdd6701b8331afd972fea23cbd0e878651,P4,1212266789.0270295,h09,1211170086.5992248,1096702.4278047536,0.0,439155.75438580516,R0,0.0,1559029.235929505,R0,0.0,0.0,NONE,d0f2ea8a20c78a2434c5c567b94a4355594f5256d3d93ee3534403f87c08c565,db1a7e8fe91e550841b12e817cb9312e75e716fa16871cae017588370e31805e,49998cb05b6202a793efa145d5f41641a138476b14a70043d4c6a9d4c733ebdf
h05,LA-0405,405,42e2c45b27aff00643e23613d2888dd87b6df6e731f7d0751cceaad9e87dc3f1,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,6bc02cd2aed4a0b4b8fc0ecc9079c4134024fb3be8aade6716bbbb6f45d5b49a,,,d9baaa911960f67808ce149bde7d66bca4387f1e38077858ba16470101aae53e,cf9dc31f456e079e06d2aaa3b3d8af9b958515555de38d75898e1016e1022bb8,P4,1224606921.0417676,h09,1217383205.4664075,7223715.575360165,0.0,0.0,NONE,0.0,0.0,NONE,0.0,291278832.163684,R0,72b0a79bdf3698f2b5849ee6e1921c20bdf7befe7f17f8fc14e9cbcf1237fbb5,48435794f16329c1aabcaab2803339e320999326474642f75131791a8af24089,56d9ad2177fb6d6c52c9d5182feaeb22907c9e4f4ce90886c7b7cb49670dde6c
h05,LA-0959,959,5678edd621148dc11ecaf4fa0597c063442d95adf8e16a86e56f0be9c6c2d5b7,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,88baf27714c4b62bea236952890f1f6f975cad78727de98aa6a168e22e4fdcfb,,,ee90a24bae482d94b1138fb45c2d99ac3df382b8ccb7d9ff7bcd94cff3f346d2,aeac7bc05bafd9c41cc9f8c41c9dc1b33e9b98a0e1118930ff8caf3da6e4a788,P1,1231987238.2950087,h09,1212849332.4395702,19137905.855438434,17795252.741609916,0.0,NONE,528018.913339185,0.0,NONE,0.0,0.0,NONE,a256165d8c15da5898f414fca2765cb711507eefa50131b21cec54c39bb781a3,5446fb1b287380f5598f2a7fb73b48b30c994aed503123a4b4ee7c59ebeedc6d,ffe3996cfbfeb67627abc7ed6c5227f2cee2e356fcc348045991ca76e22b8772
h05,LA-0150,150,57e4ffc89d313dbacf36d4c5948ba60e18d918df4f9d44ec547bfd96ad560683,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,f6ea706d8162e2490919b9b63121cdd6601a09202a8123e4d18274a81194031b,,,386f95f3e223caed2c2794974e11fece78e705d80f8f6a3370ab95f3d37f9098,3d3e1cf789134d88d0b1ea41fa3a2f53556b177fc3c3d65d38879f598cc90019,P4,1220174869.9899292,h09,1215370358.6827157,4804511.307213442,0.0,0.0,NONE,0.0,1517763.6106366196,R1,0.0,0.0,NONE,04b848db12adf5cdbbe4934ae124a76298d621ad7123c336d956d8ca2cf30b82,c6900833033e27985c4ca175c1de0d55200c4d21cc58a5a0be1d93b2aae0c6ed,f4048d1836a82e3ea12bab513113f126e543229cbefab20ff22a61ae4c915e2f
h05,LA-0978,978,4d8164fe0a8b7af6b958f7b5b0ebcc8dd1c2517306e5e8633b7304becf246e7b,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,0f29bc8028f42787a79f342617cf6dcebcb15904946d04aa297257fea7884e76,,,f0f2feec00bd2a61c4627ea12945909b0f1169c53c7ca744c4cf71222577c4c7,a38152e8b25695a2026cd7e0d7cf3c910d8f27e5bfb0a792aa765cc127ed0df9,P4,1189326154.9535575,h09,1188023676.6108532,1302478.342704373,0.0,670636.9124735651,R0,0.0,3398159.1090397476,R0,0.0,0.0,NONE,dc71ebb2051423fc36de7a81c4ff84950425d47a030af245003595212cefd99a,3b08ea8ba2d1567d73306a289dd6b6569104faf73c7e922e9107a880b82ff130,bb7186a9ff192561ea566ae417e350cb6707b084b832687aba401db6780757e9
h05,LA-0481,481,50fc88ad5a6f285c464f798a4f897fbcaa26f476f9ef8c6d2cf81a1507ee0cf7,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,8818954903237396c6f7dae23c01600d6468b51ad7c1c5c3c99eae8176d0d0a3,,,21b26674e2f28df7e2dac091ce71fa8c1996b35f22a2efa54d71812269cdd966,c0196688274ac7522c6e8d95cc2ed21528ac17b6f6d1f3f9c65f7c9141c618aa,P4,1209133619.0373054,h09,1208806957.6961985,326661.3411069134,0.0,0.0,NONE,0.0,0.0,NONE,0.0,244090832.24177432,R0,ced5b3d5f4f21ef11f0f2da1e963dc068ed6eff4a8bffcdb27e6611858eb31b3,e94547f1d17a91738903eb59d8a179a50f0835a5275232e2157a038dbb62744e,f826a5187190b1ad73205cbd735ce98565de4322153826ae2cace452300a976d
h05,LA-0649,649,8bdb499cfb7da607adb470d692cc7569cfddef59031fe66cd17753dbcc98d428,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,829337382e1ee2f1c40c484782348eca4ade80334d586c7d5b4f0f6b809787bf,,,9cb51a956d7fe2baeca215e9bc69a3302cddc0a851f6bfa91977c0755e3cff4a,1d07e61563a3984a140f002177d68855d604781d162545d8097174708bc34a15,P4,1180395423.052388,h09,1176615335.422902,3780087.629485925,0.0,0.0,NONE,0.0,0.0,NONE,0.0,369454459.2992035,R0,3c7e6fc2c130309c2a40e08017042ae670cad2aa3221e6c32c2ff8cb8439fea7,3eb9f0de7e9ab033f44b2736125a11365db126e91fd9671cc9f345086bf36cfc,de0ba33d0a40edaeb1c8eac8df829bf02fd3f0daf56b800f95f055741bdb141b
h05,LA-0068,68,60cb9806f6539dee04a0c52f4acd201386b18ff64aaf42e6767f8696c9abba82,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,5b1630431a9f7c725dfe9456c691861ef32abab74b78a0e0ce640e88611d6a13,,,547a8a87c468832be0d2856ee5d8f0b8c4cd3d91d4d49f29b4193a4f74694d97,82b73db2237c40d43ed0e78834cec6774260956010bd6831372e6b13df3ab09f,P4,1228941262.896655,h09,1227433089.3715308,1508173.5251242914,0.0,12758031.054654911,R0,0.0,0.0,NONE,0.0,66177138.574787095,R0,1f46faf9e1231c7e7f48ef4588b07177dff59a12963e1e2efbb065dffecb119a,86407edb0e18cf29b72fda1c669d6bb066903845c82024cd49d5edfc9f15b0ff,7b90464fc8c45a35ceb152b3c4f3e9cd02a6550ac601f082c546c4579b89d439
h05,LA-0896,896,24ae43a438e5db5f118a72ad93a0741789c35c3f4596402d10f4acd0d8696ba8,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,8eed2fc3971d4611678f7acf6086d2d2b5a26aa1ee7e843984305ab0add4b356,,,a05d032c03dd39daccbc043966c53e7f9f1da2afa3adc61222ef0dff6b569add,c170610692bb82bfce657d3ab81b09d31311179de7006916682d5a89030be85d,P1,1230968019.681043,h09,1211830113.8256044,19137905.85543848,17384965.558005214,0.0,NONE,546452.8068478426,0.0,NONE,0.0,0.0,NONE,9b2f389f51898c8b353880521d9cdbf0f1d4d61ba12dd558dc838603497c22f4,eb0223523589f433fc1ba9d98372340b49110ae22a35e0faaa8c5871b1c21c08,d7eece91e405caff1909ebb8939b30f87973a4f00d6620e1bc00e2c2b0f85fbb
h05,LA-0943,943,0bf9483cccf0a0ad6ede20b25ea8ba7c18e4e0c1839f6c6c48ab577def64784f,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,0aca69f6ff307c7484bdc04a15b7d9e6189d15d24bc3221fd2fc044769580fdb,,,06719ff7c2b2e24b53e40ecc5e392260bc4b0bd68a4209da07f7a69dd076df08,f95382df1417a49f6ae3dab1a0a8f5012d8c1c5bebd5834ea166865da38e9dae,P4,1202281148.0060956,h09,1199316935.0772574,2964212.928838202,0.0,30133241.22247137,R0,0.0,0.0,NONE,0.0,362358602.4615051,R0,fbe590f4aad401423699bb7f64f6491f01b15b1ce9e7c8666e3512b8e30f171f,75b2747cb8c0dc18b91bfd16d76269934c533a8dd720e24151e1461fbe4a1264,1577a2eb201112559be727e3d5d3a4269c4d1ddbd8640696b71d2c9776237b9b
h05,LA-0509,509,afaaed77442620fed7cdc6117bbea079e42aba1c3bc4bffc87431fcfc07ea9bc,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,3ab40e2ab8fb8a025135678150c4da8325dac236d4d02e0240d00c28da7ec2b2,,,465034f3315ee20415ed732b7b3bab7f80182757ac7815b4216bc847553c779a,b047f581b98fa334f96f6d778c68f8ea8ed63b0a3213d195933e92147a9d9f6f,P1,1227295330.4219646,h09,1208157424.5665262,19137905.855438434,16051402.33719921,0.0,NONE,606368.7958958454,0.0,NONE,0.0,0.0,NONE,98a746143e06e9b909537e11e26bd934e842357acb5308634e67442b3e34774b,0ebe7a4a864786093d07a2c9daea439c517859e2062c7eb4f84a686d623c608e,eab3d96c806364b1404c9172befaf73c7c86b74c7c02f827b6dc191bee9f6d3e
h05,LA-0848,848,18ba8bd3477f961ccfad64773589b0d508a04ad4a7dddfb195e0cb1d64a01127,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,6,2,07dfa561ed8cfb93fb4ac3c30bcbb385b8e35bd566457b5651fe5a534e6af7ec,,,81853defcd978f985714e03471e10ef6e05e64b8074570b8d1427efe6d066e83,4daf538f8e7b79641a74ad43509a4af2b339a6136b4e09dcb9abfe36c1985f80,P1,1222469787.724126,h09,1203331881.8686876,19137905.85543848,14581759.86495683,0.0,NONE,672398.7230095684,0.0,NONE,0.0,0.0,NONE,31c56cf59cf70606015f9cce6fbbce4abe9474c0a3f7d13ac8f3ddbe6f9d6adf,f3e9cc2171e13b279a220d9b1de732b89f8fa53d700ef9f8b5e23e4078615da9,b7b1516cee1d861fe4efcf92a1a6a4e41a700bac1ccd72bd57062b766bacc68e
h05,LA-0495,495,7bc13e8e4617f5526c866da54cb9011a6de5916d88e0fd2c8324951716bfa3c7,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,bc5be1ac7b84e1383737d7e07398ea13eb556826ed5646c9016ff5e704bc8585,,,31d02bf5516e82f52d25f93bb4aec3c621e9b4dd76057df6e4f5ab3887859077,8d98f144e1fb8aaf5f77564944129506a4cd27168ffb5a466e58618b0eb78a0e,P4,1233524018.3437493,h09,1222639537.6232798,10884480.72046955,0.0,25903470.31279483,R0,0.0,699840.9892697916,R0,0.0,0.0,NONE,8db05f87a708787bf2cbca7b1fd05594bd5efa865fc42b632a3f00a9a816fcd8,ea1b2695e74b0c9177a160a250634f175ec52a80772140cd2ee1bf0450050cfc,4efe2bd0dbe5ed54ee1525657d9095e01aaea2b9366f8fee5c7415edd7042ce2
h05,LA-0180,180,b145dd9c8cfc5155696db0031bc4064abe43f4293e451bc31c0f9c145adcff92,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,6a933034f8ad7ec00145cc847bfe76b30451320f1c8744514e6f747c180efece,,,1ed9e74d4add8a67d22a45b2d612b7013413ed139fa75292a49282229294cfc7,47076b26676a013ce2f1c1c9fe073167cdc289cfdbd6477e7af2d8d0a1138aa5,P4,1193052766.8541737,h09,1191453281.8396542,1599485.0145194288,0.0,0.0,NONE,0.0,2336585.647153755,R0,0.0,0.0,NONE,68de61fe6e91c7127659e5a14891c645d40a7a31f82facef0f32764cfed6edec,036201ac5d9f6cafbc2a93a645e77757c44a5d00f42d590603c46efc6b1f47b2,81a7460861902e4da72f11d92cee923772073062c9beea277d1d6d36f6b2834b
h05,LA-0525,525,83af71f8ba5ee33ca66c978cd2649cf74ae3bce9b598a5f4db626a4d7733bd9d,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,5fbf14f66ce337302651c474dc7cc9f452f410ff22f1b055618a45583dd1e932,,,3931603d17391eb792b9b22042371591a4d2cfe0878cdafc1f076239fdcf98c3,960947d79da0aa04a1e679a599809e0b617fcbbdd16630888318ba2310cffb6e,P4,1178808246.750184,h09,1173896919.638352,4911327.111832061,0.0,0.0,NONE,0.0,3165565.750312587,R0,0.0,0.0,NONE,0b17a964c8cbd4f87b48eaaf63ba009b655806b66793fd478ce00202f941ea90,9798a4e286816627a5c3d7013de8591cc2afd903be78ca41d0d729e3b3546490,8f45089fa6341804fef9268fa488ebcf8b71b9fc7dad552e4cbfbec7bd535a5f
h05,LA-0523,523,d31aa80ffad076f8dd285ed039d40993d844b1d27fe990b838b50f90d2c56fa9,23,19137905.85543848,A1_FINAL_NO_MEMORY_V1,A1_FINAL_NO_MEMORY_V1_R1_WITNESS_GATED_INFEASIBLE_RETRY,certified,PASS,3,2,1f499dcfc57d6383836338ab4e8ef6974766167e30fbf16c63bd0dd1272f0efa,,,276cf89158cb04d7ed029ebe7aae402251be8d093fa04613ed6daf44d892408b,bbccbf940d5b9d4844094e9d7c7e2758ea8845484ac151cf2b5ac276c12c0128,P4,1228926930.9048302,h09,1226183416.73409,2743514.170740227,0.0,0.0,NONE,0.0,0.0,NONE,0.0,372179340.18546396,R0,e8c8e87bf493ee9d1dc2aed8b16cb9961b10c4e3cc05b9d0bd71b9cfa20a7d67,28e28d16f30cbd61858a88d628768767af9a3bd679f860fb2638187132bec771,751b5c1e822336009b9f1e66eddb94d92acfa4d0ce1f4cc17d58554140870553
