event_id,source_storm_id,storm_name,season_year,storm_start_date,storm_end_date,event_date,two_week_period,storm_lifetime_category,storm_lifetime_severity,historical_category,severity_class,country_impact_start_date,country_impact_end_date,country_impact_date,country_impact_date_status,country_impact_date_basis,country_impact_category,country_impact_category_status,country_impact_category_basis,country_impact_severity,affected_country,affected_country_code,evidence_basis,evidence_ids,no_affected,no_affected_status,total_affected,total_affected_status,event_year_population,population_unit,no_affected_pct_population,total_affected_pct_population,native_demand_basis,native_demand_value,native_demand_unit,demand_cap,source_dataset,source_reference,source_locator,provenance_class,reconstruction_status,transformation_rule,notes
AL141954,AL141954,HAZEL,1954,1954-10-05,1954-10-18,1954-10-05,,H4,Very Strong,H4,Very Strong,1954-10-06,1954-10-06,1954-10-06,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Grenada,GRD,CHN,CHN-TGPY-19541006-022,,MISSING,,MISSING,81776,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:22,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL141954,AL141954,HAZEL,1954,1954-10-05,1954-10-18,1954-10-05,,H4,Very Strong,H4,Very Strong,1954-10-05,1954-10-18,,INTERVAL_ONLY,EMDAT_DATE_WINDOW,H4,RESOLVED,MAX_HURDAT_CATEGORY_WITHIN_EMDAT_IMPACT_WINDOW,Very Strong,Haiti,HTI,EMDAT,EMDAT-1954-0022-HTI,250000,OBSERVED,250000,OBSERVED,3475528,persons,7.193152,7.193152,NOT_GENERATED_R6I_SCOPE,,,,EM_DAT,EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,row:780,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL141954,AL141954,HAZEL,1954,1954-10-05,1954-10-18,1954-10-05,,H4,Very Strong,H4,Very Strong,1954-10-13,1954-10-13,1954-10-13,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Turks and Caicos Islands,TCA,CHN,CHN-MBPV-19541013-045,,MISSING,,MISSING,5028,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBPV_ALL_ISL,MBPV_all_isl.htm:storm_row:45,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL141954,AL141954,HAZEL,1954,1954-10-05,1954-10-18,1954-10-05,,H4,Very Strong,H4,Very Strong,1954-10-05,1954-10-05,1954-10-05,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Trinidad and Tobago,TTO,CHN,CHN-TTPT-19541005-009,,MISSING,,MISSING,721155,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TTPT_ALL_ISL,TTPT_all_isl.htm:storm_row:9,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL141954,AL141954,HAZEL,1954,1954-10-05,1954-10-18,1954-10-05,,H4,Very Strong,H4,Very Strong,1954-10-06,1954-10-06,1954-10-06,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Vincent and the Grenadines,VCT,CHN,CHN-TVSV-19541006-039,,MISSING,,MISSING,69302,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TVSV_ALL_ISL,TVSV_all_isl.htm:storm_row:39,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL021955,AL021955,CONNIE,1955,1955-08-03,1955-08-15,1955-08-03,,H4,Very Strong,H4,Very Strong,1955-08-06,1955-08-06,1955-08-06,RESOLVED,CHN_EXPLICIT_DATE,H4,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,British Virgin Islands,VGB,CHN,CHN-TUAN-19550806-041,,MISSING,,MISSING,7495,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TUAN_ALL_ISL,TUAN_all_isl.htm:storm_row:41,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL081955,AL081955,IONE,1955,1955-09-10,1955-09-27,1955-09-10,,H4,Very Strong,H4,Very Strong,1955-09-14,1955-09-14,1955-09-14,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Antigua and Barbuda,ATG,CHN,CHN-TABA-19550914-037,,MISSING,,MISSING,50374,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TABA_ALL_ISL,TABA_all_isl.htm:storm_row:37,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL091955,AL091955,HILDA,1955,1955-09-12,1955-09-20,1955-09-12,,H3,Strong,H3,Strong,1955-09-13,1955-09-13,1955-09-13,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bahamas,BHS,CHN,CHN-MYIG-19550913-030,,MISSING,,MISSING,93922,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYIG_ALL_ISL,MYIG_all_isl.htm:storm_row:30,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL091955,AL091955,HILDA,1955,1955-09-12,1955-09-20,1955-09-12,,H3,Strong,H3,Strong,1955-09-15,1955-09-15,1955-09-15,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Cayman Islands,CYM,CHN,CHN-MWCB-19550915-032|CHN-MWCR-19550915-042|CHN-MWLC-19550915-034,,MISSING,,MISSING,7694,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MWCB_ALL_ISL|CHN_CURRENT_MWCR_ALL_ISL|CHN_CURRENT_MWLC_ALL_ISL,MWCB_all_isl.htm:storm_row:32|MWCR_all_isl.htm:storm_row:42|MWLC_all_isl.htm:storm_row:34,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL091955,AL091955,HILDA,1955,1955-09-12,1955-09-20,1955-09-12,,H3,Strong,H3,Strong,1955-09-13,1955-09-13,1955-09-13,RESOLVED,CHN_EXPLICIT_DATE,H1,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Turks and Caicos Islands,TCA,CHN,CHN-MBGT-19550913-037,,MISSING,,MISSING,5134,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:37,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL101955,AL101955,JANET,1955,1955-09-21,1955-09-30,1955-09-21,,H5,Very Strong,H5,Very Strong,1955-09-21,1955-09-30,1955-09-28,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H5,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Very Strong,Belize,BLZ,BOTH,CHN-MZAC-19550928-033|EMDAT-1955-0014-BLZ,,MISSING,,MISSING,79856,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_MZAC_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,MZAC_all_isl.htm:storm_row:33|row:1495,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL101955,AL101955,JANET,1955,1955-09-21,1955-09-30,1955-09-21,,H5,Very Strong,H5,Very Strong,1955-09-21,1955-09-30,1955-09-22,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Barbados,BRB,BOTH,CHN-TBPB-19550922-035|EMDAT-1955-0011-BRB,,MISSING,,MISSING,223290,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TBPB_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TBPB_all_isl.htm:storm_row:35|row:1047,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL101955,AL101955,JANET,1955,1955-09-21,1955-09-30,1955-09-21,,H5,Very Strong,H5,Very Strong,1955-09-23,1955-09-23,1955-09-23,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Grenada,GRD,CHN,CHN-TGPY-19550923-023,,MISSING,,MISSING,83635,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TGPY_ALL_ISL,TGPY_all_isl.htm:storm_row:23,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL101955,AL101955,JANET,1955,1955-09-21,1955-09-30,1955-09-21,,H5,Very Strong,H5,Very Strong,1955-09-21,1955-09-30,1955-09-22,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Saint Vincent and the Grenadines,VCT,BOTH,CHN-TVSV-19550922-040|EMDAT-1955-0013-VCT,,MISSING,,MISSING,71612,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TVSV_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TVSV_all_isl.htm:storm_row:40|row:1494,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131955,AL131955,KATIE,1955,1955-10-14,1955-10-19,1955-10-14,,H2,Mild,H2,Mild,1955-10-17,1955-10-17,1955-10-17,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Haiti,HTI,CHN,CHN-MTPP-19551017-025,,MISSING,,MISSING,3533744,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MTPP_ALL_ISL,MTPP_all_isl.htm:storm_row:25,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL131955,AL131955,KATIE,1955,1955-10-14,1955-10-19,1955-10-14,,H2,Mild,H2,Mild,1955-10-17,1955-10-17,1955-10-17,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Turks and Caicos Islands,TCA,CHN,CHN-MBGT-19551017-038,,MISSING,,MISSING,5134,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL,MBGT_all_isl.htm:storm_row:38,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL031956,AL031956,BETSY,1956,1956-08-09,1956-08-21,1956-08-09,,H3,Strong,H3,Strong,1956-08-09,1956-08-11,,CONFLICT,CHN_EMDAT_DATE_CONFLICT,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Bahamas,BHS,BOTH,CHN-MYAB-19560814-061|CHN-MYSM-19560814-049|EMDAT-1956-0015-BHS,,MISSING,,MISSING,97505,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_MYAB_ALL_ISL|CHN_CURRENT_MYSM_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,MYAB_all_isl.htm:storm_row:61|MYSM_all_isl.htm:storm_row:49|row:705,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL031956,AL031956,BETSY,1956,1956-08-09,1956-08-21,1956-08-09,,H3,Strong,H3,Strong,1956-08-09,1956-08-11,1956-08-11,RESOLVED,CHN_DATE_WITHIN_EMDAT_WINDOW,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Dominica,DMA,BOTH,CHN-TDPD-19560811-041|EMDAT-1956-0015-DMA,,MISSING,,MISSING,53986,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CHN+EM_DAT,CHN_CURRENT_TDPD_ALL_ISL|EMDAT_PUBLIC_CUSTOM_REQUEST_2026_08_28,TDPD_all_isl.htm:storm_row:41|row:1051,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL031956,AL031956,BETSY,1956,1956-08-09,1956-08-21,1956-08-09,,H3,Strong,H3,Strong,1956-08-12,1956-08-12,1956-08-12,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Saint Kitts and Nevis,KNA,CHN,CHN-TKNV-19560812-041|CHN-TKPK-19560812-039,,MISSING,,MISSING,52974,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKNV_ALL_ISL|CHN_CURRENT_TKPK_ALL_ISL,TKNV_all_isl.htm:storm_row:41|TKPK_all_isl.htm:storm_row:39,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL031956,AL031956,BETSY,1956,1956-08-09,1956-08-21,1956-08-09,,H3,Strong,H3,Strong,1956-08-11,1956-08-11,1956-08-11,RESOLVED,CHN_EXPLICIT_DATE,H2,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Montserrat,MSR,CHN,CHN-TKMN-19560811-040,,MISSING,,MISSING,12390,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_TKMN_ALL_ISL,TKMN_all_isl.htm:storm_row:40,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL031956,AL031956,BETSY,1956,1956-08-09,1956-08-21,1956-08-09,,H3,Strong,H3,Strong,1956-08-13,1956-08-13,1956-08-13,RESOLVED,CHN_EXPLICIT_DATE,H3,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Strong,Turks and Caicos Islands,TCA,CHN,CHN-MBGT-19560813-039|CHN-MBPV-19560813-046|CHN-MBSC-19560813-040,,MISSING,,MISSING,5250,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MBGT_ALL_ISL|CHN_CURRENT_MBPV_ALL_ISL|CHN_CURRENT_MBSC_ALL_ISL,MBGT_all_isl.htm:storm_row:39|MBPV_all_isl.htm:storm_row:46|MBSC_all_isl.htm:storm_row:40,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL061956,AL061956,ETHEL,1956,1956-09-11,1956-09-14,1956-09-11,,TS_OR_LOWER,Mild,TS_OR_LOWER,Mild,1956-09-12,1956-09-12,1956-09-12,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bahamas,BHS,CHN,CHN-MYSM-19560912-050,,MISSING,,MISSING,97505,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:50,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
AL081956,AL081956,GRETA,1956,1956-10-31,1956-11-07,1956-10-31,,H2,Mild,H2,Mild,1956-11-01,1956-11-01,1956-11-01,RESOLVED,CHN_EXPLICIT_DATE,TS_OR_LOWER,RESOLVED,HURDAT_AT_CHN_IMPACT_DATE_PLUS_MINUS_1_DAY,Mild,Bahamas,BHS,CHN,CHN-MYSM-19561101-051,,MISSING,,MISSING,97505,persons,,,NOT_GENERATED_R6I_SCOPE,,,,CARIBBEAN_HURRICANE_NETWORK,CHN_CURRENT_MYSM_ALL_ISL,MYSM_all_isl.htm:storm_row:51,RECONSTRUCTED,SOURCE_SUPPORTED,included iff at least one confirmed CHN explicit or EM-DAT explicit matched country-impact record; impact timing/category use only country-specific CHN date or EM-DAT window evidence; storm-lifetime maximum is never substituted,"event_date is a compatibility alias for storm_start_date, not country-impact timing. historical_category/severity_class are storm-lifetime aliases, not country-impact intensity. Not an assertion of the unpublished Balcik mapping."
